언론사,날짜_원문,제목,URL,구분
주간동아,4일 전,카카오톡 연내 친구탭 원상복구… 불만 폭주에 백기,https://weekly.donga.com/3/all/11/5882938/1,대표 기사
서울신문,14면 1단,카톡 후폭풍에 놀랐나… 인스타그램 개편 ‘조심조심’,https://www.seoul.co.kr/news/economy/IT/2025/10/03/20251003014002?wlog_tag3=naver,대표 기사
뉴시스,1주 전,"""카카오 이제 가난해졌나""…업데이트 논란에 13년 전 공지 재소환",https://www.newsis.com/view/NISX20250926_0003345603,대표 기사
아시아타임즈,1주 전,친구탭 개선한 ‘카카오톡’…AI로 민심잡기 총력,https://www.asiatime.co.kr/article/20250930500333,대표 기사
Sub-article,"인사이트코리아
1주 전","'피드형 탭 도입 실패' 정신아 대표, 카카오 다운 AI 서비스 띄운다",https://www.insightkorea.co.kr/news/articleView.html?idxno=233116,Sub 기사
뉴시스,1주 전,카카오 개편 이용자 불만에도…증권가는 호평 일색,https://www.newsis.com/view/NISX20250926_0003345146,대표 기사
뉴시스,1주 전,"새 카카오톡, 불만 고조…구버전 구매 '보안 문제 주의'",https://www.newsis.com/view/NISX20250930_0003350510,대표 기사
메트로신문,1주 전,카카오톡 개편 거센 역풍에 '휘청'…“조속 수정” 약속했지만 불만 확...,http://www.metroseoul.co.kr/article/20250929500390,대표 기사
여성조선,6일 전,카카오톡 개편 역풍에 네이트온∙라인 웃었다… 앱스토어 1위∙설치 39배...,http://woman.chosun.com/news/articleView.html?idxno=123290,대표 기사
Sub-article,"연합뉴스TV
6일 전
네이버뉴스","'카카오톡 개편 대란' 반사이익 본 네이트온·라인…""다시 만나 반가워...",http://www.yonhapnewstv.co.kr/AKR20251001104558ReJ,Sub 기사
한국경제,1주 전,"""위에서 하나하나 다 지시""…카카오 직원도 손절한 '카톡 개편' [이슈+]",https://www.hankyung.com/article/202509269957g,대표 기사
매일경제,A34면 1단,[기자24시] 소통 없는 카카오 혁신의 최후,https://www.mk.co.kr/article/11434351,대표 기사
TV조선,1주 전,"'불만 폭주' 카카오톡, 개편 엿새 만에 '백기'…친구목록으로 첫화면 원...",https://news.tvchosun.com/site/data/html_dir/2025/09/30/2025093090015.html,대표 기사
Sub-article,"SBS
1주 전
네이버뉴스",불만 폭주 '백기' 든 카카오…친구목록 원상복귀,https://news.sbs.co.kr/news/endPage.do?news_id=N1008277310&plink=ORI&cooper=NAVER,Sub 기사
한국경제,1주 전,카톡 원성 자자한데…'탈퇴 없으니 이대로 간다고'?,https://www.hankyung.com/article/2025092717747,대표 기사
스타뉴스,1주 전,"유세윤, 카톡 개편 혹평 속 소신 발언 ""솔직히 난 재밌음""[스타이슈]",https://www.starnewskorea.com/star/2025/09/30/2025093009173535539,대표 기사
Sub-article,"헤럴드POP
1주 전
네이버뉴스",[팝업★]카카오톡 업데이트 후폭풍 속..유세윤 “난 솔직히 재밌음” 눈...,https://www.heraldpop.com/article/10587009?ref=naver,Sub 기사
머니투데이,5일 전,"""0점은 왜 없냐"" 꺼지지 않는 분노…카카오톡 '최저 평점' 굴욕",https://www.mt.co.kr/tech/2025/10/02/2025100209465816287,대표 기사
노컷뉴스,5일 전,"카카오모빌리티-서울시, 나들이철 '가볼만할지도 가을편' 공개",https://www.nocutnews.co.kr/news/6409465?utm_source=naver&utm_medium=article&utm_campaign=20251002103932,대표 기사
블로터,1주 전,[디깅노트] 카카오톡이 '오래된 혁신'인 이유,https://www.bloter.net/news/articleView.html?idxno=644755,대표 기사
서울경제,6일 전,“최악의 업데이트”…카카오 '항복'에도 주가는 또 빠졌다 [이런국장 ...,https://www.sedaily.com/NewsView/2GZ0BATZIJ,대표 기사
미디어오늘,1주 전,"조선·한겨레 ""카카오톡에 보완책 지시한 정부, 정작 자신들은 손 놓아...",https://www.mediatoday.co.kr/news/articleView.html?idxno=329116,대표 기사
한국경제,1주 전,"""탈퇴할까"" 카톡 업데이트 대란에 주가 폭락…개미들 '패닉' [종목+]",https://www.hankyung.com/article/2025092694566,대표 기사
연합뉴스,1주 전,카카오톡 친구탭 논란 진정…네이트온 웃었다(종합),https://www.yna.co.kr/view/AKR20250930053051017?input=1195m,대표 기사
주간조선,1주 전,"'역대 최악 개편' 카카오, 주가 폭락에 백기...""개선 방안 마련""",http://weekly.chosun.com/news/articleView.html?idxno=44916,대표 기사
이코노미스트,1주 전,카카오톡 업데이트 후 '역풍'…네이트온 재평가 움직임 확산,https://economist.co.kr/article/view/ecn202509300012,대표 기사
Sub-article,"인사이트
1주 전",'대규모 개편' 카카오톡에 분노한 이용자들... '이 메신저'로 몰렸다,https://www.insight.co.kr/news/522388,Sub 기사
Sub-article,"톱스타뉴스
1주 전",카카오톡 개편 여파에 네이트온 등 전통 메신저 앱 인기 급상승,https://www.topstarnews.net/news/articleView.html?idxno=15824517,Sub 기사
Sub-article,"시사오늘
1주 전","카카오톡이 흔들린 그날, 네이트온이 다시 켜졌다",http://www.sisaon.co.kr/news/articleView.html?idxno=175955,Sub 기사
스포츠한국,1주 전,"업데이트 혹평 잇따른 카카오톡, '친구목록' 첫 화면 되살린다",https://sports.hankooki.com/news/articleView.html?idxno=6911493,대표 기사
Sub-article,"딜사이트
1주 전","카카오톡 친구탭, '친구목록' 원상복구",https://dealsite.co.kr/articles/149007,Sub 기사
Sub-article,"비즈니스포스트
1주 전","카카오, 카카오톡 친구탭 '친구목록' 첫 화면으로 되돌리기로",https://www.businesspost.co.kr/BP?command=article_view&num=414046,Sub 기사
Sub-article,"한국경제
1주 전
네이버뉴스","[속보] 카카오톡 친구탭, '친구목록' 첫 화면으로 복구",https://www.hankyung.com/article/202509295442i,Sub 기사
인사이트,6일 전,"토스 이승건 대표, 카카오 직원들 저격?... ""팀원 '조롱'은 토스다운 문...",https://www.insight.co.kr/news/522784,대표 기사
Sub-article,"이데일리
6일 전
네이버뉴스","이승건 대표, 카카오 사태 관련 ""팀원 조롱, 토스답게 일하는 방식 아냐...",http://www.edaily.co.kr/news/newspath.asp?newsid=03824486642328656,Sub 기사
Sub-article,"뉴데일리
6일 전","카톡 개편 논란, 뜻밖에 '카카오 vs 토스' 문화 충돌로 확산 [N-경제포커...",https://biz.newdaily.co.kr/site/data/html/2025/10/01/2025100100382.html,Sub 기사
Sub-article,"JIBS
1주 전
네이버뉴스",역풍에 카카오톡 결국 백기.. 업데이트 이전 친구탭 복원키로,https://www.jibs.co.kr/news/articles/articlesDetail/52369?feed=na,Sub 기사
Sub-article,"주간경향
2주 전
네이버뉴스",카카오톡에서 챗GPT 쓴다···메시지 수정 기능도 도입,https://weekly.khan.co.kr/article/202509231147011,Sub 기사
Sub-article,"시사저널
2주 전
네이버뉴스","카카오톡, 15년 만의 대개편…""대화 중 챗GPT 쓴다""",https://www.sisajournal.com/news/articleView.html?idxno=347470,Sub 기사
Sub-article,"블로터
1주 전
네이버뉴스","카카오톡 친구탭, '친구목록' 화면으로 회귀",https://www.bloter.net/news/articleView.html?idxno=644916,Sub 기사
Sub-article,"게임메카
1주 전
네이버뉴스","이용자 불만 폭발 카카오톡, '친구목록' 기능 복구 결정",https://www.gamemeca.com/mv.php?inflow=naver_s&gid=1766691,Sub 기사
Sub-article,"굿모닝경제
1주 전",'카카오톡 개편' 싸늘한 반응에…'친구목록' 되돌린다,https://www.goodkyung.com/news/articleView.html?idxno=273580,Sub 기사
Sub-article,"천지일보
1주 전",카카오뱅크 '2025년 콜센터품질지수' 인뱅 부문 1위,https://www.newscj.com/news/articleView.html?idxno=3323892,Sub 기사
Sub-article,"이코노믹리뷰
1주 전","카카오뱅크, KCSI 인터넷은행 부문 5년 연속 1위",https://www.econovill.com/news/articleView.html?idxno=713311,Sub 기사
매일경제,1주 전,"유세윤, 카카오톡 개편 호평 “난 솔직히 재미있어”",https://www.mk.co.kr/article/11432907,대표 기사
Sub-article,"매일경제
1주 전
네이버뉴스",“난 솔직히 재미있어”…카카오톡 혹평 속 소신 발언한 개그맨,https://www.mk.co.kr/article/11432867,Sub 기사
머니투데이,1주 전,"숏폼 조준한 카카오, '숏 베팅' 잠재울까…6만원 회복",https://www.mt.co.kr/stock/2025/09/29/2025092916503996786,대표 기사
Sub-article,"한국경제
1주 전
네이버뉴스",카톡 '친구목록' 원상 복구…사용자들 비판에 4분기 내 개편,https://www.hankyung.com/article/202509295479g,Sub 기사
Sub-article,"KBS
1주 전
네이버뉴스",‘불만 폭주’에 카카오 굴복…“친구 탭 원래대로” [지금뉴스],https://news.kbs.co.kr/news/pc/view/view.do?ncd=8370357&ref=A,Sub 기사
Sub-article,"뉴스웍스
1주 전",카카오톡 '친구목록' 첫 화면 부활…개편 불만 폭주에 결국 '백기',https://www.newsworks.co.kr/news/articleView.html?idxno=813075,Sub 기사
Sub-article,"브릿지경제
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 수상",https://www.viva100.com/article/20250930500284,Sub 기사
Sub-article,"디지털투데이
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 수상",https://www.digitaltoday.co.kr/news/articleView.html?idxno=595009,Sub 기사
한국경제,1주 전,"""이용자 사생활 테러"" 불만에…카카오톡 ""피드백 경청하겠다""",https://www.hankyung.com/article/2025092827537,대표 기사
Sub-article,"서울경제
1주 전
네이버뉴스","""1점도 아깝다…카톡, 돌려놔"" 비판 쏟아지는 카카오톡 '롤백' 나설까",https://www.sedaily.com/NewsView/2GY2SMWU6L,Sub 기사
Sub-article,"서울경제TV
1주 전",‘카카오톡 개편 역풍’ 이용자 항의 빗발…“이번주 개선안”,https://www.sentv.co.kr/article/view/sentv202509290129,Sub 기사
서울경제,1주 전,"카톡 대개편 역풍에 해명 나선 카카오 CPO ""불편 최소화 최선""",https://www.sedaily.com/NewsView/2GY3QD3FFO,대표 기사
Sub-article,"글로벌에픽
1주 전",카카오톡 改惡 논란의 주역은 누구인가,http://www.globalepic.co.kr/view.php?ud=20250930102510705748439a4874_29,Sub 기사
Sub-article,"파이낸셜포스트
1주 전",카카오톡 개편 '폭망'에 홍민택 CPO 책임론 확산… '낙하산 논란'까지,https://www.financialpost.co.kr/news/articleView.html?idxno=234243,Sub 기사
Sub-article,"데일리팝
1주 전","카카오톡 업데이트 논란, '독단적 리더십'이 부른 파국인가",http://www.dailypop.kr/news/articleView.html?idxno=91810,Sub 기사
뉴시스,1주 전,"""부장 달리기 인증샷, 내가 왜 봐야 하나"" 불만 폭주하자…카카오, 일주...",https://www.newsis.com/view/NISX20250929_0003349017,대표 기사
Sub-article,"주간경향
1주 전
네이버뉴스","‘불만 폭주’ 카카오톡, 결국 친구목록 원상복구한다",https://weekly.khan.co.kr/article/202509291750001,Sub 기사
Sub-article,"아시아경제
1주 전
네이버뉴스","'친구탭' 원상복구…백기 든 카카오톡에 ""숏폼은 언제 없어지나""",https://view.asiae.co.kr/article/2025092919111097766,Sub 기사
Sub-article,"부산일보
1주 전
네이버뉴스","카카오톡, 4분기 내 '친구목록' 복원…'피드형' 선택 가능하도록 개선",https://www.busan.com/view/busan/view.php?code=2025092916142603218,Sub 기사
Sub-article,"디지털투데이
1주 전","카카오, 결국 백기…카카오톡 개편 6일 만에 친구탭 되돌린다",https://www.digitaltoday.co.kr/news/articleView.html?idxno=594789,Sub 기사
한국경제,1주 전,"""역대 최악"" 카톡 혹평 쏟아지더니…결국 부랴부랴 '결단'",https://www.hankyung.com/article/2025092831657,대표 기사
Sub-article,"서울신문
1주 전
네이버뉴스","카톡 최악 업데이트 비판에… 카카오, 결국 “친구탭·숏폼 설정 개선”",https://www.seoul.co.kr/news/economy/IT/2025/09/29/20250929020003?wlog_tag3=naver,Sub 기사
Sub-article,"뉴스웨이
1주 전",커지는 카카오톡 개편 역풍…'라인·텔레·왓츠앱' 대이동 조짐,https://www.newsway.co.kr/news/view?ud=2025092914591002958,Sub 기사
뉴스1,5일 전,'카톡 친구탭 업데이트' 논란에…말 아낀 정신아 카카오 대표,https://www.news1.kr/it-science/general-it/5933340,대표 기사
Sub-article,"국제신문
1주 전
네이버뉴스",‘업데이트 혹평’에 결국 백기 든 카카오 “개선 방안 논의 중”,http://www.kookje.co.kr/news2011/asp/newsbody.asp?code=0800&key=20250929.99099009519,Sub 기사
Sub-article,"YTN
1주 전
네이버뉴스",혹평 의식한 카카오톡...결국 이번 주 '또 다른 변화' 예고 [지금이뉴스...,https://www.ytn.co.kr/_ln/0134_202509291017052488,Sub 기사
Sub-article,"월요신문
1주 전",친구탭 앞으로 피드는 뒤로 …카카오톡 업데이트 개편,https://www.wolyo.co.kr/news/articleView.html?idxno=301890,Sub 기사
Sub-article,"데일리안
1주 전
네이버뉴스","""이용자 반발에 결국""…카카오톡, 친구목록 복구하고 피드형 게시물 분...",https://www.dailian.co.kr/news/view/1555424/?sc=Naver,Sub 기사
노컷뉴스,5일 전,"카카오 '카나나' 업데이트…""AI 친구와 대화하고 사주 보고""",https://www.nocutnews.co.kr/news/6409466?utm_source=naver&utm_medium=article&utm_campaign=20251002104031,대표 기사
TV조선,1주 전,"""자동 업데이트 어떻게 꺼요?""…카카오톡 대개편 첫날, 싸늘한 반응",https://news.tvchosun.com/site/data/html_dir/2025/09/24/2025092490300.html,대표 기사
Sub-article,"조선비즈
1주 전
네이버뉴스",카카오톡 대대적 개편에 반응 엇갈려… “업데이트 끄는 법 공유”vs“...,https://biz.chosun.com/it-science/ict/2025/09/24/KPC2JRZAZVBMPDUXP23THVCGWM/?utm_source=naver&utm_medium=original&utm_campaign=biz,Sub 기사
Sub-article,"매일경제
1주 전
네이버뉴스",“자동 업데이트 끄는 법 알려주세요”…카카오톡 대개편 첫날 ‘불만 ...,https://www.mk.co.kr/article/11427826,Sub 기사
Sub-article,"데일리안
1주 전
네이버뉴스",카톡 업데이트 역풍에 카카오 '제동'...개선안으로 불만 잠재울까,https://www.dailian.co.kr/news/view/1555358/?sc=Naver,Sub 기사
파이낸셜투데이,4일 전,"카카오톡, 15년만의 개편 후폭풍...이미지 회복 가능할까",http://www.ftoday.co.kr/news/articleView.html?idxno=348708,대표 기사
Sub-article,"비즈워치
4일 전
네이버뉴스",카톡 '빅뱅 프로젝트' 위기…카카오 리더십 시험대,http://news.bizwatch.co.kr/article/mobile/2025/09/30/0028,Sub 기사
Sub-article,"CNB저널(문화경제)
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위",https://weekly.cnbnews.com/news/article.html?no=191818,Sub 기사
Sub-article,"문화일보
1주 전
네이버뉴스","“카카오팀 가난하지 않다”했던 카카오톡, 지금은?···광고 확대에 1...",https://www.munhwa.com/article/11536197?ref=naver,Sub 기사
한국금융신문,6일 전,카톡 바꾼 홍민택 카카오 CPO 누구?,http://www.fntimes.com/html/view.php?ud=2025100110550533957fd637f543_18,대표 기사
Sub-article,"일요서울
1주 전",카카오톡 대규모 개편 '혹평'... 이용자 불만 폭증에 결국 손 본다,https://www.ilyoseoul.co.kr/news/articleView.html?idxno=507861,Sub 기사
Sub-article,"경향신문
2주 전
네이버뉴스","카톡 선물 챗GPT가 골라주고, 동네 맛집은 ‘선톡’ 추천···카카오톡 ...",https://www.khan.co.kr/article/202509231719001,Sub 기사
Sub-article,"KPI뉴스
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위",https://www.kpinews.kr/newsView/1065602775409361,Sub 기사
Sub-article,"YTN사이언스
1주 전",'업데이트 혹평' 카카오톡...이번 주 일부 개선 방향 발표,https://science.ytn.co.kr/program/view.php?mcd=0082&hcd=&key=202509291110579500,Sub 기사
Sub-article,"매일일보
1주 전",카톡 개편 '역풍'…'친구탭' 손질로 민심 수습될까,http://www.m-i.kr/news/articleView.html?idxno=1287797,Sub 기사
Sub-article,"SBS
1주 전
네이버뉴스",[속보] 결국 백기 든 카카오톡…피드형 친구탭 철회 (D리포트),https://news.sbs.co.kr/news/endPage.do?news_id=N1008277011&plink=ORI&cooper=NAVER,Sub 기사
Sub-article,"파이낸셜투데이
1주 전","'백기 든' 카카오톡, 피드형 '친구 탭' 철회…친구목록 복원",http://www.ftoday.co.kr/news/articleView.html?idxno=348486,Sub 기사
Sub-article,"아이뉴스24
2주 전
네이버뉴스","""AI 시대 일상 혁신""⋯15년 만에 대변신 카카오톡, 챗GPT도 쓴다(종합)",http://www.inews24.com/view/1890144,Sub 기사
Sub-article,"SBS
2주 전
네이버뉴스","카카오톡, 15년 만의 대개편…챗GPT 탑재",https://news.sbs.co.kr/news/endPage.do?news_id=N1008268518&plink=ORI&cooper=NAVER,Sub 기사
Sub-article,"매일경제
2주 전
네이버뉴스","첫 화면은 인스타 스타일로, 챗GPT 품고 싹 바꿨다…15살 ‘카톡’ 대대...",https://www.mk.co.kr/article/11427041,Sub 기사
Sub-article,"EBN
1주 전","""메신저가 소셜앱 됐다""…카카오톡 개편 이용자 불만 폭주",https://www.ebn.co.kr/news/articleView.html?idxno=1680393,Sub 기사
Sub-article,"강원도민일보
1주 전
네이버뉴스","카카오톡 15년 만의 대개편 후폭풍…""정체성 사라졌다"" 불만 쇄도",https://www.kado.net/news/articleView.html?idxno=2007955,Sub 기사
Sub-article,"강원도민일보
2주 전
네이버뉴스",'15살 국민메신저' 카카오톡 확 바뀐다…AI 기반 '챗GPT'·'카나나' 탑재,https://www.kado.net/news/articleView.html?idxno=2007060,Sub 기사
Sub-article,"서울와이어
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위",http://www.seoulwire.com/news/articleView.html?idxno=673618,Sub 기사
Sub-article,"엠투데이
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 수상",https://www.autodaily.co.kr/news/articleView.html?idxno=537149,Sub 기사
Sub-article,"데일리한국
1주 전","카카오톡, '친구탭' 첫 화면 기존 친구목록으로 복원",https://daily.hankooki.com/news/articleView.html?idxno=1277843,Sub 기사
Sub-article,"아시아경제
1주 전
네이버뉴스","'쉰내 나는 인스타' 혹평에 결국…카카오, '친구탭' 손질 나선다",https://view.asiae.co.kr/article/2025092817310494957,Sub 기사
Sub-article,"조선비즈
1주 전
네이버뉴스",“이전 버전 돌려달라” 비판 쏟아지는 카카오톡… ‘1점 리뷰’ 속출에...,https://biz.chosun.com/it-science/ict/2025/09/28/2VWJ4U2UINENHKEWAKUWJ6IYKQ/?utm_source=naver&utm_medium=original&utm_campaign=biz,Sub 기사
Sub-article,"매일경제
1주 전
네이버뉴스","“우리 애가 카톡서 숏폼 왜 봐야해?”...카카오, 쏟아진 혹평에 결국 수...",https://www.mk.co.kr/article/11431281,Sub 기사
Sub-article,"EBN
1주 전","카카오톡 개편 '1점 리뷰' 폭주… 카카오, 개선안 마련 착수",https://www.ebn.co.kr/news/articleView.html?idxno=1680415,Sub 기사
Sub-article,"톱스타뉴스
1주 전","카카오톡 업데이트 혹평에 앱스토어 17위로 추락→라인-네이트온, 신규...",https://www.topstarnews.net/news/articleView.html?idxno=15824549,Sub 기사
Sub-article,"뉴스토마토
1주 전","카카오 CPO, 카톡 업데이트 배경 임직원에 해명",http://www.newstomato.com/ReadNews.aspx?no=1276795&inflow=N,Sub 기사
Sub-article,"서울신문
1주 전
네이버뉴스",‘친구탭’ 사태로 홍역 앓는 카카오…개편 총괄한 홍민택 CPO 해명,https://www.seoul.co.kr/news/economy/industry/2025/09/30/20250930500260?wlog_tag3=naver,Sub 기사
Sub-article,"지디넷코리아
2주 전
네이버뉴스",카카오톡서 챗GPT 쓴다...일상 피드 올리는 친구탭으로 개편,https://zdnet.co.kr/view/?no=20250923103003,Sub 기사
Sub-article,"마이데일리
1주 전
네이버뉴스",카카오톡 개편 역풍… 1점 리뷰 폭주에 결국 ‘백기’ 들고 친구목록 복...,https://www.mydaily.co.kr/page/view/2025092910382388788,Sub 기사
Sub-article,"매일일보
1주 전","이용자 불만 쏟아지자…카카오톡, 친구탭 원상복구",http://www.m-i.kr/news/articleView.html?idxno=1288001,Sub 기사
Sub-article,"스카이데일리
1주 전",카카오 친구 탭 이전처럼 되돌린다,https://m.skyedaily.com/news_view.html?ID=286797,Sub 기사
Sub-article,"MBC
2주 전
네이버뉴스","카카오톡, 15년 만에 대개편‥채팅창에 챗GPT 도입",https://imnews.imbc.com/news/2025/econo/article/6758877_36737.html,Sub 기사
Sub-article,"연합뉴스
2주 전
네이버뉴스",카카오톡서 GPT-5 쓴다…메신저 AI 대전환(종합),https://www.yna.co.kr/view/AKR20250923028451017?input=1195m,Sub 기사
Sub-article,"투데이신문
1주 전",카카오톡 개편 역풍 맞은 카카오…5일 만에 원상복구 결정,https://www.ntoday.co.kr/news/articleView.html?idxno=119988,Sub 기사
Sub-article,"일요신문
1주 전",이용자 불만 폭주에 결국 백기 든 '카카오'…친구 목록 복원한다,https://ilyo.co.kr/?ac=article_view&entry_id=500557,Sub 기사
Sub-article,"파이낸셜투데이
1주 전","카카오뱅크, KCSI 인터넷은행 부문 5년 연속 우수기업 선정",http://www.ftoday.co.kr/news/articleView.html?idxno=348552,Sub 기사
Sub-article,"경향신문
2주 전
네이버뉴스","톡 안에 AI가 쏙…15살 카카오톡, ‘슈퍼앱’ 대변신",https://www.khan.co.kr/article/202509232051025,Sub 기사
Sub-article,"아시아경제
2주 전
네이버뉴스","카톡서 챗GPT 바로 쓴다…정신아 대표 ""유례없는 개편""(종합)",https://view.asiae.co.kr/article/2025092314542865195,Sub 기사
Sub-article,"아시아경제
2주 전
네이버뉴스",'카톡서 챗GPT 바로 쓴다'…15년 만에 대규모 개편,https://view.asiae.co.kr/article/2025092308591022336,Sub 기사
Sub-article,"아이뉴스24
2주 전
네이버뉴스","정신아 카카오 대표 ""거대한 변화의 시작점이 카톡 개편...AI 시대 일상 ...",http://www.inews24.com/view/1890014,Sub 기사
Sub-article,"컨슈머타임스
1주 전","이용자 불만에 결국 원상복귀…카카오, 카카오톡 '친구 탭' 개선",https://www.cstimes.com/news/articleView.html?idxno=670108,Sub 기사
Sub-article,"민주신문
1주 전","카카오톡 개편 '별점 테러' 후폭풍…카카오, 결국 백기 드나",http://www.iminju.net/news/articleView.html?idxno=143540,Sub 기사
Sub-article,"시사저널
1주 전
네이버뉴스","'업데이트' 역풍 맞은 카카오, 결국 다시 손 본다…카톡 민심 진정될까",https://www.sisajournal.com/news/articleView.html?idxno=348065,Sub 기사
Sub-article,"SBS Biz
1주 전
네이버뉴스","""카톡 업데이트 끄는 법 알려주세요""…개편 첫날 불만 터졌다",https://biz.sbs.co.kr/article_hub/20000261735?division=NAVER,Sub 기사
Sub-article,"뉴스웨이
1주 전","안에선 분열, 밖에선 분노…카톡 개편 두고 홍민택 책임론↑",https://www.newsway.co.kr/news/view?ud=2025093013571443510,Sub 기사
인사이트,6일 전,'업데이트' 뒤 폭격당하는 카톡... '논란의 아이콘(?)' 홍민택 CPO 드디어...,https://www.insight.co.kr/news/522657,대표 기사
Sub-article,"농민신문
1주 전
네이버뉴스","카카오톡 대개편, 이용자 ‘혹평 세례’…“친구 목록 돌려줘”",https://www.nongmin.com/article/20250928500056,Sub 기사
Sub-article,"테크M
1주 전",'피드·숏폼' 밀어붙인 카카오톡...예상된 진통에도 '강행' 이유는,https://www.techm.kr/news/articleView.html?idxno=144999,Sub 기사
Sub-article,"글로벌이코노믹
1주 전","카카오뱅크, 5년 연속 'KCSI 인터넷전문은행 부문 왕좌' 수성",https://www.g-enews.com/view.php?ud=202509301055144554bb91c46fcd_1,Sub 기사
Sub-article,"아이티데일리
1주 전","카카오, 잇따른 비판에 백기…AI로 여론 반전 가능할까",http://www.itdaily.kr/news/articleView.html?idxno=235592,Sub 기사
연합뉴스TV,1주 전,"카카오톡, 결국 백기…업데이트 이전 '친구목록' 첫 화면으로",http://www.yonhapnewstv.co.kr/AKR20250929161323ZPC,대표 기사
Sub-article,"비즈니스포스트
1주 전","카톡 개편 후폭풍에 카카오 긴급 진화, 지금탭 보완·친구탭 개선안도 ...",https://www.businesspost.co.kr/BP?command=article_view&num=413980,Sub 기사
Sub-article,"뉴스1
2주 전
네이버뉴스","카카오톡 15년 만에 대변신에도…카카오, 5%대 급락[핫종목]",https://www.news1.kr/finance/market-exr/5921722,Sub 기사
전자신문,14면 3단,"카카오, '친구목록' 되살린다…사용자 비판에 결국 선회",https://www.etnews.com/20250929000466,대표 기사
Sub-article,"인더뉴스
1주 전","카카오, 이용자 반발에 결국 친구탭 개편…‘친구목록’ 첫 화면으로",https://www.inthenews.co.kr/news/article.html?no=77597,Sub 기사
매일경제,6일 전,"IBK투자증권, 아이원뱅크 개편 기념 연계 이벤트 진행",https://www.mk.co.kr/article/11433616,대표 기사
Sub-article,"아시아경제
6일 전
네이버뉴스","IBK證, 아이원뱅크 개편 기념 연계 이벤트 진행",https://view.asiae.co.kr/article/2025100109324776418,Sub 기사
Sub-article,"이데일리
6일 전
네이버뉴스","IBK투자증권, 12월까지 아이원뱅크 개편 기념 이벤트 진행",http://www.edaily.co.kr/news/newspath.asp?newsid=02646966642328656,Sub 기사
Sub-article,"매일경제
6일 전
네이버뉴스","IBK證, 아이원뱅크 개편 기념 이벤트…비대면 신규 고객에 주식 제공",https://www.mk.co.kr/article/11433651,Sub 기사
Sub-article,"데일리안
1주 전
네이버뉴스",국민 메신저 카카오톡 평점이 2.5라니…잇단 혹평에 '친구 게시물' 밀어...,https://www.dailian.co.kr/news/view/1554970/?sc=Naver,Sub 기사
Sub-article,"아시아경제
1주 전
네이버뉴스","""가난하지 않다더니 가난해졌어?"" 개편 카카오톡 불만에 옛 '공지' 강제...",https://view.asiae.co.kr/article/2025092613241435098,Sub 기사
Sub-article,"한국경제
1주 전
네이버뉴스","""카카오 가난하지 않습니다""…13년 전 공지에 이용자들 폭발",https://www.hankyung.com/article/2025092605987,Sub 기사
Sub-article,"메트로신문
1주 전",15년 만의 대변신이건만…카카오톡 업데이트에 이용자 '부글부글',http://www.metroseoul.co.kr/article/20250928500118,Sub 기사
Sub-article,"글로벌이코노믹
1주 전","카카오톡 개편 후 이용자 불만 '빗발'...""피드백 경청·반영할 것""",https://www.g-enews.com/view.php?ud=202509281413274273fa4bb4fab2_1,Sub 기사
Sub-article,"CBC뉴스
1주 전",카카오톡 업데이트 후 일부 사용자들 불만 폭주,https://www.cbci.co.kr/news/articleView.html?idxno=532651,Sub 기사
Sub-article,"데일리한국
2주 전","카카오, 카카오톡 개편…채팅탭서 챗GPT 사용",https://daily.hankooki.com/news/articleView.html?idxno=1274919,Sub 기사
Sub-article,"팍스경제TV
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 수상",http://www.paxetv.com/news/articleView.html?idxno=247840,Sub 기사
Sub-article,"화이트페이퍼
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 수상",http://www.whitepaper.co.kr/news/articleView.html?idxno=252744,Sub 기사
Sub-article,"한경비즈니스
1주 전
네이버뉴스",“꼬리 내린 정신아 대표” 카카오톡 첫 화면 원상복귀,https://magazine.hankyung.com/business/article/202509295516b,Sub 기사
Sub-article,"월요신문
1주 전","카카오뱅크, KCSI 인터넷전문은행 부문 5년 연속 1위 차지",https://www.wolyo.co.kr/news/articleView.html?idxno=301939,Sub 기사
Sub-article,"마이데일리
1주 전
네이버뉴스","“메신저 본질 훼손 아니다”…홍민택 카카오 CPO, 친구탭 논란 해명에...",https://www.mydaily.co.kr/page/view/2025093015490983791,Sub 기사
Sub-article,"대경일보
1주 전",이용자 불만 폭주에 대개편 후퇴… 카카오톡 친구탭 원상 복구,https://www.dkilbo.com/news/articleView.html?idxno=516126,Sub 기사
Sub-article,"브릿지경제
1주 전","카카오, 이용자 불만 폭주한 카카오톡 ‘친구 탭’ 개선… “4분기 내 적...",https://www.viva100.com/article/20250929501477,Sub 기사
